ID,Scaffold,Activity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
40,c1ccc(C[n+]2cc(-c3ccccc3)n3c2CCC3)cc1,0,-4.6194553,2.376807,-6.621008,-1.1812415,-7.069442,-0.723195,-5.4572783,-4.1655393,-4.1672964,-9.684293,16.286753,-3.5485203,3.8223853,-4.0404243,-6.81935,-1.4266609,0.958168,6.437203,-5.7258353,-9.505271,-10.498034,8.076615,-14.275309,3.352683,3.9278321,-2.7919827,-5.090836,-6.447934,1.6069615,0.706643,-3.4220588,13.753531,17.199516,3.1784413,-5.2595367,-10.641975,5.6702,6.5596704,-4.5607867,9.183798,8.519561,-11.07954,1.4991783,-10.34964,-1.9652377,-11.534163,-7.861569,2.8753772,13.898856,8.611075,9.322049,6.450991,-6.7259626,1.376777,6.571694,10.835697,1.175873,-2.648551,7.7064724,4.0499086,-5.52221,-1.7310063,8.347476,4.8805532,0.1569658,-6.223471,-1.5556351,12.875299,-3.5700612,10.281359,1.8461883,-7.3338995,2.3323855,-0.1459727,-7.439511,-1.0937159,4.7406864,2.2700522,2.8827934,-13.746883,14.650062,6.440612,6.4965477,-5.9177933,-16.937386,11.962759,5.322869,21.324074,1.1690525,1.1766217,12.263456,8.190002,-2.2299576,-14.734616,10.7778425,-20.724566,1.3171182,10.531954,-4.855704,-4.4449477
41,O=C(CSc1ncc(-c2ccccc2)n1Cc1ccco1)Nc1nccs1,0,-3.7359388,-0.36816698,-4.9717517,0.44724032,-7.150994,-5.911687,-9.745085,-7.2103157,-8.119632,-15.260092,21.204502,-11.348855,2.063382,-3.9653106,-9.201826,-5.3704114,-7.0254974,4.936701,-5.330534,-10.47454,-7.906935,9.678318,-11.485914,7.08907,-1.1598238,-7.3047376,-4.951102,-8.429015,-0.08996755,-1.4745358,1.8990405,11.442968,17.24275,1.6929498,-8.111258,-15.364509,15.203742,12.027691,-10.294364,14.089262,13.938139,-12.128727,3.4011626,-6.9499917,-1.2278137,-11.313506,-14.889054,2.5161867,17.033508,6.0312395,8.51408,10.206867,-2.3512793,-3.4864588,7.5526037,10.881161,-2.397615,-3.9479632,7.936867,-0.5026479,-8.594118,-1.8956318,4.2624454,0.2953962,4.4992275,-4.0631766,-1.5757475,18.899456,-1.4240047,11.611899,1.109555,-11.522467,9.8627205,-1.1165786,-12.673389,-5.0740466,4.2086735,7.3228536,0.63465106,-15.176052,16.224379,4.5097914,6.293809,-8.310377,-25.425789,16.882753,2.6663616,28.994118,1.8086867,5.2716413,17.771042,8.023462,-1.9543033,-15.890734,8.837777,-27.194065,1.8303392,15.935516,-10.1102705,-2.752067
42,C(=Cc1ccccn1)c1ccccc1,0,-1.4935772,2.1042848,-4.677674,0.67848027,-3.5407112,-2.021307,-3.1366055,-5.7319407,-4.5355134,-7.2249184,12.441934,-5.9618297,2.9588978,-4.449919,-4.4412475,-0.89943254,1.5096567,5.581245,-2.9170644,-5.5401716,-6.159786,1.6449165,-7.327289,0.864699,0.5761222,-5.8277473,-1.1621863,-2.2083793,-1.8200549,1.2658073,-2.6296897,6.6304007,8.989027,1.6391261,-5.2172313,-8.785759,5.4616685,4.2065735,-6.357245,5.660168,7.1306257,-7.76486,1.060904,-2.2944267,1.3830957,-7.710103,-7.1040373,1.9708962,6.542778,4.1628323,3.4717512,3.212603,-3.8288453,-0.73832357,2.3416326,7.587359,-2.282382,-1.6666538,9.134023,-1.2599831,-4.4867163,-0.4852932,8.137706,0.9453042,4.1472707,-5.53601,-3.6201675,16.060333,-0.65528196,8.715321,2.6251836,-5.127705,6.0931115,0.09471773,-7.224537,-3.9210987,-1.0751246,6.2905927,-0.07664216,-8.8131895,9.294645,5.3315263,4.357281,-4.370831,-11.491591,5.763971,1.92207,15.257909,3.1959631,0.39918166,9.560625,2.4278183,-2.7925956,-8.201241,4.269051,-13.647936,-0.71456873,9.763747,-5.127748,-2.8084192
43,O=C(Nc1ccccc1)c1cc(-c2ccccc2)on1,0,-0.71141803,1.6864438,-2.5679436,-1.1012286,-5.180576,-2.2771742,-6.41142,-6.7014527,-7.0700183,-9.571261,16.347084,-6.301125,1.1227283,-5.0258822,-7.6823816,-3.0725114,-0.42903328,5.5523615,-3.9194944,-7.0910883,-6.3957014,5.6734343,-11.595387,5.1814017,-0.095229745,-6.6200776,-3.9224446,-6.148824,1.1124793,-0.47290623,-0.53310096,9.204583,14.166728,2.115515,-5.600918,-12.750311,11.112065,9.846046,-9.390739,12.240356,9.574982,-10.068845,2.9957004,-5.38377,-1.4500971,-10.087914,-11.891297,0.1707235,11.1101265,10.14229,2.921674,6.7099576,-1.8563569,-1.2465217,6.1429687,10.307512,-2.59635,-3.9722552,5.686558,1.4414308,-4.054647,-1.706417,7.989883,2.1192007,5.632133,-5.8613353,-3.7009656,16.66533,-1.6005955,13.38872,-1.3376606,-8.850749,5.7207828,-1.049569,-9.322033,-3.8009253,2.2133048,5.137436,0.8070639,-12.1866045,12.546101,6.4591165,6.0194893,-4.651003,-16.309275,10.9333935,4.4931703,21.207973,0.7985866,2.2556777,12.475443,5.647222,-3.620358,-9.77032,7.218689,-19.960426,1.5860535,14.348808,-6.689711,-3.2642999
44,O=C(Cn1cccn1)Nc1c[nH]n(-c2ccccc2)c1=O,0,0.31786618,1.273812,-5.9437866,-0.006047964,-8.260217,-5.9164915,-6.5025544,-7.6580057,-3.790172,-8.666489,14.579579,-4.2593136,2.3382335,-4.1514144,-8.171001,-4.324246,-4.2746816,3.7473354,-4.608081,-7.8109617,-5.030885,8.050878,-12.434705,6.7354827,1.7773768,-4.1051354,-2.2057185,-4.731374,-1.3068774,-1.6278466,0.45555484,9.96388,12.586953,2.2359352,-7.698855,-10.599019,12.761952,7.599784,-7.032303,12.19066,7.3761797,-9.021486,1.7357844,-5.6431627,-1.2500316,-8.907718,-10.400568,0.20385253,17.273312,7.0130515,7.9447274,6.3031864,0.2158607,-1.2030051,4.25133,7.0540857,-3.5955834,-3.1723588,10.471817,-2.3130004,-6.854133,-2.2294629,5.03046,3.7519116,-0.29934478,-5.9379954,0.21683551,14.239132,-1.3782345,11.962347,-2.1257727,-13.571015,2.8472822,-0.45072323,-7.454632,-5.3751254,4.55126,6.6458807,3.9183588,-16.330013,13.331613,6.5119786,5.4201508,-8.078618,-16.864336,10.980226,3.1820812,22.292202,0.47417322,1.3522798,13.242472,5.360908,-4.346334,-10.734149,4.762885,-19.47657,3.2440295,11.914638,-10.239305,-2.892429
45,O=C(c1cc2cc3ccccc3nc2o1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0,-2.1501014,2.5304132,-1.7124715,-4.8547063,-9.840792,-2.1326993,-12.566567,-11.234168,-5.4531746,-16.357817,27.720514,-12.425738,-1.7507672,-2.7771273,-11.7631645,-3.894289,-4.9935393,11.00383,-7.0380955,-12.492549,-13.722217,8.274845,-13.095099,8.573698,2.3764198,-0.24170223,-4.1752667,-10.167459,9.72129,1.0769866,-7.817925,15.5711,22.66515,1.2599796,-7.4675617,-16.155106,9.526311,14.056072,-13.125801,14.611341,13.9685755,-8.951071,5.714125,-6.6855097,-0.08693004,-15.120779,-14.436796,-3.1463103,22.307585,15.512056,11.537904,5.161293,-2.1462924,6.2758546,5.402977,12.63381,-2.6422572,-6.849214,8.890114,0.61172664,-4.9327145,-1.6181896,6.7685137,6.8036385,-1.3959535,-10.522408,-1.3884469,18.304602,0.8869887,14.790051,-1.5280339,-7.5290875,10.142068,-2.628871,-14.873787,-4.331065,-0.12461887,4.1340885,-0.22576164,-18.3203,15.543887,9.58393,10.243509,-9.939089,-28.40319,21.438742,5.8409853,32.949596,-4.8637094,4.907213,20.11403,7.9044337,-3.2452636,-12.448458,15.488598,-33.308155,3.9910455,19.98007,-11.501992,-3.9091587
46,c1ccc(Nc2ccccn2)cc1,0,-0.68564445,1.0948079,-3.9563901,-0.18370262,-4.0437484,-1.6492429,-3.2980027,-3.2811298,-4.3678894,-6.863724,11.250687,-4.131329,0.6926263,-5.0314646,-4.1784544,-2.051977,-1.0970261,4.305485,-2.6033826,-4.8596897,-3.6911614,2.5537195,-7.7263803,3.3822923,-1.9563185,-4.7727947,-3.8697977,-3.1585028,-0.57058775,1.058614,-1.6707247,6.652737,8.639076,1.5399817,-3.6012893,-7.376024,7.410824,4.737996,-5.297248,8.766516,7.8636684,-7.2571497,1.241686,-3.49322,-1.4841633,-6.779605,-6.4532666,0.8114706,8.324894,4.840547,2.7137249,5.0361533,-2.232638,-2.2549698,4.2906837,6.3979077,0.5990579,-3.1666677,5.6066465,-0.3783014,-2.5596752,-2.0076044,4.4720845,2.022411,4.405393,-4.38114,-3.5031037,11.886633,-2.0106454,8.780008,1.1526334,-6.033229,2.715888,-0.18416354,-5.9272475,-3.686757,1.507086,3.035115,0.7524975,-8.672793,9.978192,5.1671605,5.1301956,-2.9977543,-11.690867,6.6068606,2.351111,14.243555,0.19836858,0.1306019,6.723746,4.660858,-3.929484,-7.183753,3.8258004,-12.5846615,0.7132242,8.710925,-4.3042397,-1.5528313
47,c1ccc(CSc2nc3ccncc3n2Cc2coc(-c3ccccc3)n2)cc1,0,-3.930936,1.6615046,-5.6076856,-0.63161916,-8.678846,-5.8283024,-9.405662,-8.406705,-7.4923134,-17.427168,25.694551,-12.269481,2.687328,-7.8970327,-7.0094395,-2.0986338,-4.450307,9.629943,-7.902018,-11.125332,-10.275244,7.334667,-12.149391,6.607476,-1.9007933,-7.3594575,-5.982284,-9.701252,-0.30455738,0.096967906,-0.388555,15.342055,21.04249,3.7552185,-9.080002,-19.575006,13.582748,11.782831,-11.050123,16.111345,17.365948,-11.46159,2.083261,-7.863489,-4.274062,-14.353944,-13.639906,1.1834458,18.76928,7.111345,9.238484,9.614952,-2.5065238,-2.713105,8.404701,12.856547,-4.371443,-6.44279,9.658726,1.6141669,-3.5330575,-2.0045078,7.82223,0.17537972,8.214973,-6.599604,-2.252519,19.752832,-2.628181,13.746252,4.746239,-13.042398,10.071479,1.0088222,-12.506833,-5.2887526,3.4869359,8.997569,0.39549947,-18.684738,18.426891,6.9501715,6.203596,-10.761647,-26.988815,18.098927,4.286868,32.291428,2.9807663,6.665433,15.95629,9.463548,-2.9684148,-16.550814,10.425416,-27.8507,-0.5244886,17.501003,-8.883146,-3.4826796
48,O=C(Cc1c2ccccc2nc2ccccc12)c1ccccc1,0,-0.7427223,1.4167061,-4.932557,-1.4098238,-6.8480625,-3.8267207,-5.920131,-5.9884677,-7.794327,-12.570749,17.548136,-5.9361897,5.0612907,-6.848127,-7.5394287,-3.47442,0.21731296,7.9000826,-5.0425467,-7.847461,-9.602185,7.9219165,-12.303008,6.4748497,-0.41630825,-6.870155,-5.1609287,-6.0644197,-1.0987481,2.1113002,-0.6741127,14.867527,16.15147,2.3312902,-9.269062,-13.725348,12.26366,9.759075,-8.848591,13.074996,11.761604,-10.090502,3.348794,-4.600715,-2.2163317,-10.953212,-12.201133,1.3089547,14.987756,8.518972,5.227544,7.987051,-1.5972573,-1.4653251,5.9040365,10.884362,-3.8680902,-2.964055,8.114958,-0.6548233,-3.2657695,-2.1157205,11.779512,2.5530384,6.1825705,-7.2784243,-2.7518866,18.257408,-4.0601206,14.956391,0.80579185,-10.13847,6.8747344,0.90816456,-11.093668,-4.5786524,3.8563163,6.8882246,0.59902805,-14.788147,14.019308,8.622344,8.946708,-6.294616,-19.903841,13.296051,3.4035013,25.779976,1.1215806,0.87975353,13.65482,7.997962,-3.3944252,-14.413536,6.236093,-22.396294,0.79967993,17.823277,-7.9377894,-3.7306387
49,O=C(Nc1ccc(NC(=O)c2cccs2)cc1)c1ccccc1,0,-0.71033525,0.28023267,-4.115954,-0.89364517,-6.636659,-5.295763,-7.2836766,-6.0621395,-9.188227,-10.572976,15.531106,-5.0273433,4.5016503,-3.2953951,-9.477321,-6.611716,-1.0859634,3.955735,-4.176173,-8.817385,-5.455538,9.957245,-14.015818,7.292735,-0.66235626,-7.6278753,-4.4008718,-4.837729,-0.23039153,1.0774113,0.94189006,11.692499,13.062038,2.1058943,-7.2445993,-11.036494,15.147053,11.546573,-9.791241,14.6545725,10.181679,-14.211915,4.274579,-3.3271263,-1.1663852,-9.613841,-14.554886,0.14119017,12.747324,12.585702,4.4759793,9.002496,-3.215391,-2.9784575,6.7913437,10.896288,-1.4441588,-1.9248983,7.0024567,-2.1200502,-9.435499,-1.8888681,8.963512,2.9529436,4.4287868,-6.147192,-3.9256508,20.763165,-2.9911196,16.349197,-3.3200886,-9.968956,5.7786775,-2.2516549,-11.818236,-5.2271714,2.654273,3.5328767,1.8416657,-12.666282,14.195133,7.7453394,9.956976,-4.133345,-19.114408,12.653869,2.7653694,26.151918,0.97089034,-0.37929535,16.37286,4.7375135,-3.4790385,-12.808486,5.0378575,-24.167198,3.5280402,18.248772,-8.948551,-3.5475786
50,c1ccccc1,0,-0.78977823,0.44860783,-1.514847,-0.8911527,-1.5289716,-1.2431058,-1.017191,-0.80346835,-1.3913813,-2.9091742,5.4780946,-1.1906228,2.342496,-2.7667224,-2.4977732,-0.57341444,0.7492378,1.8613546,-1.1814239,-3.4330015,-3.834007,1.7614918,-4.588467,-0.1668647,-1.3855574,-3.3634944,-2.130302,-2.3249805,-1.225306,0.57677585,-1.4983916,4.2997885,4.154678,-0.24134445,-2.0709143,-4.4821215,3.3555093,2.7723873,-2.0883372,3.614924,3.487854,-3.1272912,1.9525985,-2.1134415,-0.6031771,-1.7938528,-2.1171784,0.3458135,3.2274053,1.6142828,1.2982149,1.5511048,-0.9521432,-0.92718136,2.0087848,3.7286024,-1.1661987,-1.0155668,3.7319355,0.48355016,-1.3540964,-1.2122604,3.0961442,1.6787826,2.6261778,-1.6373756,-2.1953483,5.8026977,-2.0371842,4.875898,0.3634618,-2.7207527,1.1939437,0.84886706,-3.0294993,-0.8720559,1.2730677,1.1153615,-0.42597914,-4.849338,5.0336227,2.7271976,2.908976,-1.6829609,-5.33282,3.2737877,1.5038991,6.700569,1.1469098,0.15596737,3.2296033,3.1715503,-2.0981371,-3.6437771,1.5912232,-4.6027155,-0.14001705,4.251935,-2.0275788,-1.1133548
51,O=C(COC(=O)c1ccccc1)Nc1ccccc1,0,0.032383833,0.4130866,-2.843454,-1.2845342,-3.1907332,-6.0836253,-5.6644707,-6.217356,-6.176256,-7.218101,11.587363,-3.3606875,5.8577976,-4.534201,-9.3323555,-5.5675087,0.67742926,3.2042854,-3.0706747,-9.10752,-5.056473,7.3421082,-11.606152,6.255623,1.350223,-7.9974656,-4.4561915,-2.7217562,-0.75295806,-0.43008307,0.67187524,12.120904,10.216553,1.3353795,-7.13547,-10.317476,12.229719,9.034705,-8.380224,10.868695,6.928834,-9.694521,4.8916755,-0.84321606,-1.350705,-5.2986236,-13.147971,1.9006841,12.972813,9.719069,5.616658,8.330615,-0.9399744,-2.6747425,4.832645,8.434421,-2.7755513,-2.0319722,5.884246,-1.3294678,-7.023397,-3.052927,8.476319,1.7536136,1.8991448,-4.5050573,-2.852187,15.969422,-3.4695156,13.223979,-2.8086836,-9.118124,5.926157,-1.5733217,-10.785492,-2.9929934,1.8562663,3.7133856,0.43310603,-11.528283,8.343618,8.506814,6.3390255,-4.0232906,-16.179699,9.18715,4.1593833,22.482597,0.9988083,-0.0044549457,12.929464,5.2907553,-1.6322485,-11.190052,5.3004856,-18.00301,3.471246,14.701938,-8.503296,-3.0780156
52,O=C(CSc1nnc(Cc2cccs2)n1Cc1ccco1)Nc1ccccc1,0,-3.4894798,-1.3823562,-3.456113,0.3652982,-7.086571,-7.709183,-11.408246,-5.9050684,-8.266196,-16.07621,20.15332,-11.467596,3.7147632,-4.7968946,-8.033367,-4.435754,-5.236945,5.361194,-6.252202,-11.97971,-10.538763,11.788379,-10.704668,7.535143,-1.3894287,-7.6767654,-5.9660234,-9.328646,-0.9663623,-2.0487485,1.3404231,13.463852,17.002155,1.2954878,-9.014576,-15.4228115,17.238943,13.569214,-9.918449,15.098399,13.35721,-11.679292,4.6137795,-5.4696016,-2.136215,-11.989427,-15.200086,2.3510826,17.70388,5.94287,9.1235695,10.877108,-2.0553946,-3.0440695,7.067327,10.44509,-4.0375195,-2.2535605,8.717518,-0.6654713,-8.451397,-2.847915,4.9281173,-0.57700455,3.7179742,-3.0572562,-1.3635297,18.950489,-2.7723172,11.195502,1.4045724,-11.663162,10.531098,-1.6248976,-13.731077,-3.1516836,4.7640038,6.6393785,0.6999792,-16.262758,14.625822,5.3367615,4.946122,-9.275694,-25.537025,19.316938,3.6439,30.067646,3.4687166,6.127165,18.472158,7.0996847,-0.530099,-17.541927,8.143197,-27.92259,-0.69704306,16.61697,-9.917075,-2.9532688
53,c1ccc2sccc2c1,0,-0.036919557,0.94947624,-1.6219938,-1.1271373,-2.974603,-0.44497624,-2.1363118,-1.7755023,-3.8911657,-5.1797476,8.648338,-3.0814867,1.6795725,-1.3705744,-3.0606573,-1.7205975,-0.49307764,2.5976164,-1.991552,-2.8954654,-4.829444,4.8946676,-4.787126,-0.11158258,-1.9904805,-1.8282365,-1.683829,-3.137358,-0.07896666,2.027778,-1.6239665,4.71301,5.802695,0.843816,-2.3164294,-4.9202423,4.9018693,4.39503,-3.4650989,4.313732,6.1609106,-5.7870207,2.1014671,-2.9194112,-0.1403391,-3.4946613,-3.2018368,0.79623455,4.398827,3.16357,1.9208807,2.9388466,-3.0584755,-1.0933578,2.2048523,5.179125,-1.0373023,-0.7065159,3.81213,0.58949256,-3.0400329,-0.7365654,3.4744487,1.6843643,2.9608061,-2.3315418,-1.3233845,7.8768897,-1.337124,6.1683073,0.5857614,-3.0463285,2.4983335,0.7810449,-4.561321,-1.7011187,2.7511995,2.4306746,0.28561893,-5.135747,7.487383,1.9453201,5.092771,-3.8560405,-7.8115907,4.8607626,0.49991786,10.129471,0.8184872,0.04768419,6.004233,2.8714638,-2.580956,-4.9796305,2.2049482,-8.543661,-0.39704242,6.7885575,-2.4834955,-1.767606
54,O=C(NN=Cc1ccccc1)c1nnn(-c2cnon2)c1COc1ccccc1,0,-2.195249,0.77686983,-4.8314857,-2.0581172,-6.1191607,-6.868491,-8.33538,-13.208115,-6.692744,-15.745025,22.001179,-11.292209,-1.5125517,-7.0410676,-5.8735867,-3.2343802,-1.8956171,8.055456,-6.8151517,-10.395591,-11.34346,7.2561173,-8.990357,7.90571,3.07438,-4.6224794,-4.691834,-5.9871736,0.3841699,-5.0393224,-0.32116324,10.623626,20.590685,2.2345822,-6.0608215,-17.150148,12.994236,8.721901,-13.54586,17.432978,11.243524,-14.489543,2.2910943,-7.91428,0.53227633,-13.779633,-16.2879,5.4317145,17.701048,8.864577,7.1248507,9.728284,-2.3849094,-2.8769326,6.075252,12.686923,-1.7429008,-2.8175623,8.306707,-0.3742614,-4.750163,-3.8443205,10.231785,1.6403488,4.6011643,-3.5762975,-4.312161,24.721931,0.77572507,16.183218,-0.5084907,-14.010025,10.482218,-4.02891,-11.385732,-4.707331,2.2204025,9.5418415,2.2954302,-16.980892,15.888069,12.036484,2.334553,-8.918595,-24.316162,13.8818865,6.0354276,29.174053,4.414576,2.3526754,18.890852,5.5515394,-2.8702538,-15.55317,9.318593,-26.479374,2.9014037,17.968126,-8.652879,-0.702723
55,C1=C(N2CCOCC2)COCC1,0,-1.3794572,0.68521583,-0.025426656,-4.975426,-4.1581364,-0.010268286,-3.681755,-2.7653418,2.4836154,-6.263426,11.118894,-5.7893085,-2.7428312,2.2304835,-4.1064315,0.60787463,-2.608387,1.1321154,-5.2286053,-7.676098,-4.4809813,5.8293056,-4.9278793,0.92558193,4.811133,6.129372,0.5480419,-6.396425,9.699686,0.46468014,-8.197555,4.687916,10.669276,-3.8673806,-2.0566993,-3.0923681,0.9501782,2.746955,-4.1334276,4.3724866,3.890826,-0.78864086,4.414755,-5.8191757,0.9393679,-4.447772,-2.4339514,-0.9589455,12.125252,4.811031,8.909753,-2.9768846,0.62046486,7.906723,-0.8378949,0.6485033,3.035004,-2.9723375,6.0802298,-1.0458903,-1.4595777,-4.042922,-2.2297745,4.3864684,-5.086426,-3.4805248,0.13167545,4.149702,2.3500488,1.7746022,-1.549232,-1.475409,3.8978627,-0.8966592,-8.233516,-1.4765153,-2.9761376,-3.0622559,-1.9283192,-9.402587,6.0126863,5.174141,2.9166749,-4.0265474,-11.724926,10.377965,-0.22686243,8.551246,-4.348197,2.3333542,10.833315,3.4657853,-3.9583757,-2.3925521,8.010288,-13.854299,4.0948744,1.7142366,-5.600145,-0.983186
56,O=C(CNC(=O)c1ccccc1)OCc1csc(-c2ccccc2)n1,0,1.9236127,-0.062852725,-4.6608195,-1.9018583,-5.5496197,-7.1068487,-7.903589,-7.8633275,-8.748797,-12.211813,16.97908,-5.8574405,4.6699824,-4.26419,-9.585588,-7.8851433,-0.61721504,3.3261604,-4.3567085,-10.761039,-6.5434613,12.497692,-14.902502,6.1877003,-1.0903201,-6.8244314,-5.8275332,-5.0119257,0.2739294,-1.7805287,0.8357544,13.387171,15.586044,1.5409347,-9.166297,-13.879611,15.75133,12.096759,-10.893075,13.820471,10.713548,-12.77588,6.839013,-2.9674938,-1.020429,-8.86428,-15.217344,3.0559888,16.381851,10.946396,8.044107,11.184577,-3.0171082,-3.7283287,6.1600285,11.016178,-4.407679,-2.9025736,6.9113364,0.10296386,-8.427762,-3.7535834,10.412749,0.6907805,2.4431107,-5.533015,-2.7759547,18.286789,-1.6692357,15.21109,-2.8479471,-12.798656,9.179381,-1.3288844,-11.766829,-4.8313932,4.0996375,6.414518,-1.4281964,-12.69097,12.184371,6.91269,7.244029,-8.6519165,-21.75281,13.393185,3.7688947,29.492609,1.439728,-0.8504334,17.546247,6.9280477,-1.9562646,-13.873271,8.085324,-22.795788,2.664784,17.47549,-11.349174,-3.5432951
57,O=C(CC(=O)c1ccccc1)c1ccccc1,0,-0.8011456,-0.1923715,-3.0303428,-0.92779374,-3.7155075,-3.4964628,-4.5802145,-4.4887414,-5.1922164,-7.2688065,9.91547,-2.691153,6.9566426,-3.6411943,-8.528472,-4.3642626,1.0385876,3.3664262,-2.348008,-8.010939,-6.4259415,7.443677,-9.579299,4.9100237,1.516029,-5.8539624,-3.9419281,-2.9565508,-1.3198413,-0.16398945,0.5722964,11.505723,9.2682085,-0.48136872,-7.216249,-9.610061,8.740927,7.971033,-6.926365,8.875638,5.1629705,-8.074592,3.755392,-1.2599086,-2.112447,-5.4419303,-11.740325,1.8312274,11.005575,7.6429405,2.605888,6.2427664,-0.6204665,-1.8315495,4.640462,8.035606,-3.79078,-1.5960935,6.759405,-0.8104694,-4.9793725,-1.3422096,9.036105,1.1734463,1.5037744,-4.9842105,-2.9192197,13.030717,-3.9627953,11.6351595,-1.0938795,-8.35055,5.081965,0.10350882,-9.360163,-3.8549113,2.1373634,3.769263,1.4202636,-10.232099,9.498264,6.0193853,6.24404,-4.0964026,-14.275707,8.71564,3.727852,20.076057,1.3801293,0.19871753,11.738403,4.8364954,-1.9457705,-10.825704,3.4123797,-17.198221,2.6383855,13.071729,-6.1633887,-1.7991868
58,O=C(C=Cc1ccccc1)Nc1cc(=O)[nH]c(=O)[nH]1,0,2.117955,1.9391987,-4.773714,-0.32184875,-7.7578216,-2.9624953,-3.9753332,-6.911388,-3.2379267,-4.94641,14.093367,-6.7212534,2.6460168,-4.3448644,-6.9236407,-1.6545886,-0.15109235,5.001366,3.0295122,-5.982484,-3.3896124,5.6675997,-9.483862,4.095427,4.456014,-5.2530913,-1.3991811,-4.8981776,-0.92865235,-1.3432008,0.38448048,7.4288306,10.581585,5.466681,-8.5708,-7.792738,10.307001,11.036964,-6.5608406,9.270515,2.531118,-8.119267,1.6540406,-2.9866464,-0.04990031,-9.201467,-13.296826,1.2271857,12.899959,8.791958,3.8445354,4.8599854,0.2277367,0.20509017,2.1084654,8.485411,-4.7716084,-2.6744668,8.33717,-3.270589,-8.751768,-0.1748255,8.738128,0.19473343,-0.24786064,-8.048452,0.21324122,16.884584,-1.5065391,10.8281765,-1.8668878,-9.008474,8.114693,0.10810542,-8.964261,-3.8178499,0.011512816,8.301415,4.253396,-15.077677,4.9543915,5.3164997,3.9406047,-3.9812086,-13.646198,8.725027,-1.5063869,20.021624,2.8659496,-0.7192082,14.9692135,-0.3102059,-1.3185683,-8.957752,6.2751164,-19.361246,2.6383035,13.6587,-12.993381,-3.3417263
59,O=C(COc1ccccc1)Nc1nc(-c2ccccn2)cs1,0,0.34716794,1.361804,-5.764362,-1.4896829,-5.3439364,-3.8189456,-7.2084546,-6.9495425,-8.900082,-11.767052,16.325012,-6.6660147,0.91955125,-4.5499997,-7.5000005,-6.0789175,-2.7071183,4.0795374,-4.8785954,-7.1783595,-6.595077,8.973711,-11.03728,4.974225,-2.0003467,-5.459996,-6.2041726,-4.6311946,1.0473647,0.21539088,-0.9060076,11.33175,14.925777,2.3883545,-5.6412787,-11.963121,14.001728,8.681841,-10.224783,13.09265,12.424277,-11.255635,5.2106214,-4.511921,-0.345376,-9.463733,-12.807333,2.044442,14.033135,7.5030413,6.8434854,10.368966,-4.4047546,-4.388312,5.8130236,9.8634405,-0.5061494,-3.461061,5.55552,0.5224472,-7.46451,-2.8836186,7.081523,0.83944404,4.514414,-5.875758,-2.361057,16.076757,-0.8069199,12.906374,-0.0027132928,-11.0880995,7.540403,-0.9993328,-10.799606,-4.598316,2.7179067,6.547642,-0.08887602,-13.210599,12.790383,6.1075325,7.5337667,-7.89876,-20.114733,11.468658,2.6066816,24.642424,-0.47725642,0.31099,13.510759,4.630709,-2.5842247,-12.010504,7.408066,-20.229265,2.6172538,15.172343,-8.458353,-2.4509578
60,O=C(COC(=O)CNS(=O)(=O)c1ccc2ccccc2c1)NCc1ccccc1,0,2.2872555,-0.10234238,-4.337826,1.5815083,-6.638647,-8.501472,-10.896114,-10.5683155,-8.41501,-11.648753,18.497677,-4.477949,6.7520823,-7.199842,-14.072238,-4.8678927,-1.8913122,4.408333,-3.128525,-13.176167,-6.59661,14.031704,-18.248415,11.726069,-0.9006336,-10.164889,-7.2685213,-2.0622735,-1.3983864,-2.31812,0.65304565,14.575925,17.42124,2.046331,-14.6928625,-13.738422,16.520653,14.679445,-11.723509,17.696632,9.052185,-13.743848,6.752078,0.5080459,-1.7288123,-9.964574,-20.689087,2.2859342,19.968601,12.213543,7.5982103,13.416631,-1.0608603,-2.7109296,8.054486,12.708056,-2.830317,-3.1371315,6.3534746,-4.0042458,-3.0363388,-7.688078,9.100674,2.6989064,-0.24091569,-6.190161,-2.7836547,22.857025,-2.87502,19.946817,-5.0302486,-13.806343,7.0489354,-4.53716,-17.974218,-3.010184,5.1418433,5.1706443,1.0855238,-14.815621,12.919615,10.498158,9.675625,-8.846427,-23.891174,13.129946,4.0251436,35.23303,-1.0318863,-2.970478,21.8693,4.2649827,-1.426553,-19.238754,9.685628,-26.186535,3.2627747,21.166668,-14.82658,-6.625237
